Data;Fornecedor;NomeComercial;Categoria;LojaEntreposto;CodArtigo;DscArtigo;Ean;VPN;TipoArtigo;Marca;Coleccao;Quant;Valor;Column1
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0484 - WLS FORUM COIMBRA;5218361;TESTE GRAVIDEZ 1 MINUTO CLEARBLUE;8700216571104;-1;Permanente;CLEARBLUE;;12;96;WLS FORUM COIMBRA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L5088 - WLS ASPRELA;4670511;TESTE GRAVIDEZ INDICADOR SEMAN CLEARBLUE;5013965723407;-1;Permanente;CLEARBLUE;;8;126,4;WLS ASPRELA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0449 - WLS VILA REAL;6697571;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 57G;8700216594868;-1;Permanente;KUKIDENT;;4;67,16;WLS VILA REAL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0781 - WLS PORTIMÃO SHOP;8428422;KUKIDENT PRO FIXAÇÃO TODO DIA FRESC 47G;8700216596480;-1;Permanente;KUKIDENT;;3;30,57;WLS PORTIMÃO SHOP
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L3570 - WLS TIRES;7407620;ZZZQUIL MELATONINA 30 GOMAS;7492595;-1;Permanente;ZZZQUIL;;9;154,17;WLS TIRES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0025 - WLS VALONGO II;8399872;ZZZQUIL FORTE 60 GOMAS;7532242;-1;Permanente;ZZZQUIL;;5;149,95;WLS VALONGO II
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L9973 - WLS RUA AUGUSTA;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;3;26,97;WLS RUA AUGUSTA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L1329 - WLS SINES;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;23;205,87;WLS SINES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1526 - WLS S MARIA DA FEIRA;7925014;ESCOVA ELÉTRICA VITALITY PRO AZUL ORAL-B;8700216317788;-1;Permanente;ORAL-B;;1;33,99;WLS S MARIA DA FEIRA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0088 - WLS AVEIRO CENTER;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;7;199,5;WLS AVEIRO CENTER
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L1704 - CBD PONTE DE PEDRA;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;7;62,93;CBD PONTE DE PEDRA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L9972 - WLS DEFENSOR CHAVES;5152288;VICKS SINEX SENSI ALOE VERA 15ML;5011321836648;-1;Permanente;VICKS;;7;63;WLS DEFENSOR CHAVES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0448 - WLS VISEU;8428422;KUKIDENT PRO FIXAÇÃO TODO DIA FRESC 47G;8700216596480;-1;Permanente;KUKIDENT;;1;10,19;WLS VISEU
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L7805 - WLS OIÃ;8016260;ZZZQUIL SPRAY ORAL SONO 30ML;7532259;-1;Permanente;ZZZQUIL;;2;39,14;WLS OIÃ
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L0084 - WLS GULPILHARES;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;19;214,7;WLS GULPILHARES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0914 - WLS GUARDA MDL;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;2;9,9;WLS GUARDA MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0796 - WLS ESTREMOZ;8099129;TESTE GRAVIDEZ 6 DIAS X 2 CLEARBLUE;8700216526067;-1;Permanente;CLEARBLUE;;6;80,24;WLS ESTREMOZ
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0958 - WLS MAIA SHOPPING;6697571;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 57G;8700216594868;-1;Permanente;KUKIDENT;;7;117,53;WLS MAIA SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L1208 - WLS MAIA JARDIM;7407620;ZZZQUIL MELATONINA 30 GOMAS;7492595;-1;Permanente;ZZZQUIL;;2;34,26;WLS MAIA JARDIM
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L9785 - WLS VIALONGA;8190317;VICKS XAROPE ANTITÚSSICO MEL 180ML;8700216325448;-1;Permanente;VICKS;;1;10,99;WLS VIALONGA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0737 - WLS FELGUEIRAS;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;5;44,9;WLS FELGUEIRAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7104 - orl;L4992 - WLS ODIÁXERE;8423873;ZZZQUIL TIRAS NASAIS 26UN;7494625;-1;Permanente;ZZZQUIL;;1;24,99;WLS ODIÁXERE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1254 - WLS FERRARA PLAZA;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;3;16,47;WLS FERRARA PLAZA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L3209 - WLS PAREDE;5218279;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 40G;8470001618801;-1;Permanente;KUKIDENT;;1;11,99;WLS PAREDE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0773 - WLS NAZARÉ;8099129;TESTE GRAVIDEZ 6 DIAS X 2 CLEARBLUE;8700216526067;-1;Permanente;CLEARBLUE;;3;40,8;WLS NAZARÉ
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L2432 - WLS AVENIDA ROMA;4670511;TESTE GRAVIDEZ INDICADOR SEMAN CLEARBLUE;5013965723407;-1;Permanente;CLEARBLUE;;13;205,4;WLS AVENIDA ROMA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L9085 - WLS BEJA RETAIL;4670511;TESTE GRAVIDEZ INDICADOR SEMAN CLEARBLUE;5013965723407;-1;Permanente;CLEARBLUE;;10;158;WLS BEJA RETAIL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L6525 - WLS VIA CATARINA;7637243;KUKIDENT PRO PLUS BARREIRA S/SABOR 40G K;8470001531810;-1;Permanente;KUKIDENT;;2;21,38;WLS VIA CATARINA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0447 - WLS COVILHA SHOPPING;2999073;CEBION VITAMINA C 20 COMPS. EFERVESCENTE;7357186;-1;Permanente;CEBION;;2;18,9;WLS COVILHA SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0856 - WLS PAREDES;8375717;KUKIDENT PRO SEM SABOR 70G;8700216594677;-1;Permanente;KUKIDENT;;3;43,68;WLS PAREDES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1156 - WLS SESIMBRA;8428119;KUKIDENT PRO SEM SABOR 47G;8700216594745;-1;Permanente;KUKIDENT;;4;40,76;WLS SESIMBRA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L1707 - CBD VIZ ODIV. PLAZA;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;1;4,95;CBD VIZ ODIV. PLAZA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L4767 - WLS V REAL STO ANT;4995991;ELÁS CREME 100GR;5157250;-1;Permanente;ELAS;;1;15,99;WLS V REAL STO ANT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7104 - orl;L0781 - WLS PORTIMÃO SHOP;8423873;ZZZQUIL TIRAS NASAIS 26UN;7494625;-1;Permanente;ZZZQUIL;;2;49,98;WLS PORTIMÃO SHOP
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0482 - WLS VILA CONDE MDL;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;1;5,49;WLS VILA CONDE MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L7236 - WLS STO AMARO OEIRAS;7416054;ESCOVA ELECT PRO 3 UN ORAL-B;8006540760727;-1;Permanente;ORAL-B;;1;74,99;WLS STO AMARO OEIRAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L9770 - WLS SAO B ALPORTEL;7528978;KUKIDENT PRO ULTIMATE SABOR FRESCO 40G¿;8001841795638;-1;Permanente;KUKIDENT;;3;40,47;WLS SAO B ALPORTEL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0408 - WLS RIO TINTO;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;1;28,5;WLS RIO TINTO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L7122 - WLS CHAVES CBD;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;17;151,93;WLS CHAVES CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L5485 - WLS T VEDRAS CBD;5218361;TESTE GRAVIDEZ 1 MINUTO CLEARBLUE;8700216571104;-1;Permanente;CLEARBLUE;;4;32;WLS T VEDRAS CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0754 - WLS VALBOM;7637243;KUKIDENT PRO PLUS BARREIRA S/SABOR 40G K;8470001531810;-1;Permanente;KUKIDENT;;12;128,28;WLS VALBOM
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L9778 - WLS Malveira;8399872;ZZZQUIL FORTE 60 GOMAS;7532242;-1;Permanente;ZZZQUIL;;1;29,99;WLS Malveira
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0746 - WLS MARINHA GRANDE;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;6;29,7;WLS MARINHA GRANDE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0759 - WLS GUIMARÃES;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;9;80,82;WLS GUIMARÃES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0484 - WLS FORUM COIMBRA;8428119;KUKIDENT PRO SEM SABOR 47G;8700216594745;-1;Permanente;KUKIDENT;;4;40,76;WLS FORUM COIMBRA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L3200 - WLS GRIJÓ;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;3;26,94;WLS GRIJÓ
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1031 - WLS STO ANT CAVALEIR;7528978;KUKIDENT PRO ULTIMATE SABOR FRESCO 40G¿;8001841795638;-1;Permanente;KUKIDENT;;6;80,94;WLS STO ANT CAVALEIR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7104 - orl;L4250 - WLS CALDAS CBD;8190364;VICKS TOSSE NATURA CRIANÇAS 140ML;8700216421577;-1;Permanente;VICKS;;1;11,95;WLS CALDAS CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L4822 - WLS LEÇA PALMEIRA G;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;6;171;WLS LEÇA PALMEIRA G
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1151 - WLS MAFRA MDL;6697571;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 57G;8700216594868;-1;Permanente;KUKIDENT;;9;151,11;WLS MAFRA MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L3632 - WLS AVANCA;7528978;KUKIDENT PRO ULTIMATE SABOR FRESCO 40G¿;8001841795638;-1;Permanente;KUKIDENT;;1;13,49;WLS AVANCA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L3393 - WLS ESPINHO;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;2;9,9;WLS ESPINHO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L9770 - WLS SAO B ALPORTEL;5218361;TESTE GRAVIDEZ 1 MINUTO CLEARBLUE;8700216571104;-1;Permanente;CLEARBLUE;;2;16;WLS SAO B ALPORTEL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0951 - WLS MONTIJO MDL;5218279;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 40G;8470001618801;-1;Permanente;KUKIDENT;;2;22,78;WLS MONTIJO MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L2296 - WLS CAMACHA;8412367;ZZZQUIL AÇÃO PROLONGADA 28COMP;7528042;-1;Permanente;ZZZQUIL;;1;21,88;WLS CAMACHA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0083 - WLS MEM MARTINS;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;6;29,7;WLS MEM MARTINS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L1143 - WLS FORUM MONTIJO;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;2;29,75;WLS FORUM MONTIJO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L3611 - WLS LOURES SHOPPING;4670511;TESTE GRAVIDEZ INDICADOR SEMAN CLEARBLUE;5013965723407;-1;Permanente;CLEARBLUE;;14;221,2;WLS LOURES SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L3771 - WLS Barra Shopping;3737786;CLEARBLUE TESTE OVULAÇÃO 10UN;8700216570947;-1;Permanente;CLEARBLUE;;1;35;WLS Barra Shopping
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L1323 - WLS RIO MAIOR;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;8;71,84;WLS RIO MAIOR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L3233 - WLS ESTORIL;6697571;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 57G;8700216594868;-1;Permanente;KUKIDENT;;5;83,95;WLS ESTORIL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7503 - higiene do bebé;L0775 - WLS PINHAL NOVO;6394062;BABYRUB 50 GR VICKS;8470001846150;-1;Permanente;VICKS;;3;25,08;WLS PINHAL NOVO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L1031 - WLS STO ANT CAVALEIR;5218361;TESTE GRAVIDEZ 1 MINUTO CLEARBLUE;8700216571104;-1;Permanente;CLEARBLUE;;9;72;WLS STO ANT CAVALEIR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L1945 - WLS PENAFIEL;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;5;142,5;WLS PENAFIEL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0450 - WLS ALGARVE SHOPPING;8190318;VICKS XAROPE EXPECTORANTE MEL 180ML;8700216325271;-1;Permanente;VICKS;;1;10,99;WLS ALGARVE SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L3632 - WLS AVANCA;5218361;TESTE GRAVIDEZ 1 MINUTO CLEARBLUE;8700216571104;-1;Permanente;CLEARBLUE;;1;8;WLS AVANCA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L2297 - WLS SEMINÁRIO;8375717;KUKIDENT PRO SEM SABOR 70G;8700216594677;-1;Permanente;KUKIDENT;;2;29,12;WLS SEMINÁRIO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L5491 - WLS OLHÃO CBD;8428422;KUKIDENT PRO FIXAÇÃO TODO DIA FRESC 47G;8700216596480;-1;Permanente;KUKIDENT;;1;10,19;WLS OLHÃO CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L6085 - WLS CARTAXO;7925014;ESCOVA ELÉTRICA VITALITY PRO AZUL ORAL-B;8700216317788;-1;Permanente;ORAL-B;;1;33,99;WLS CARTAXO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0830 - WLS ÁGUEDA;5152288;VICKS SINEX SENSI ALOE VERA 15ML;5011321836648;-1;Permanente;VICKS;;16;144;WLS ÁGUEDA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1817 - WLS STRADA OUTLET;8486814;RECARGA IO ULTIMATE CLEAN BR ORAL-B 4UN;8700216195829;-1;Permanente;ORAL-B;;2;75,98;WLS STRADA OUTLET
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L7069 - WLS PARCHAL;2999073;CEBION VITAMINA C 20 COMPS. EFERVESCENTE;7357186;-1;Permanente;CEBION;;1;9,45;WLS PARCHAL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L0408 - WLS RIO TINTO;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;9;100,57;WLS RIO TINTO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L3581 - WLS ALTO DO LUMIAR;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;9;80,82;WLS ALTO DO LUMIAR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L4992 - WLS ODIÁXERE;8190317;VICKS XAROPE ANTITÚSSICO MEL 180ML;8700216325448;-1;Permanente;VICKS;;1;10,99;WLS ODIÁXERE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L5877 - WLS GUARDA CBD;7407620;ZZZQUIL MELATONINA 30 GOMAS;7492595;-1;Permanente;ZZZQUIL;;3;51,39;WLS GUARDA CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L1151 - WLS MAFRA MDL;8399872;ZZZQUIL FORTE 60 GOMAS;7532242;-1;Permanente;ZZZQUIL;;4;119,96;WLS MAFRA MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L4822 - WLS LEÇA PALMEIRA G;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;7;79,1;WLS LEÇA PALMEIRA G
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L1254 - WLS FERRARA PLAZA;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;8;39,6;WLS FERRARA PLAZA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L2411 - WLS FRANCISC METRASS;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;5;44,9;WLS FRANCISC METRASS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L4819 - WLS CABECEIRAS BASTO;7925014;ESCOVA ELÉTRICA VITALITY PRO AZUL ORAL-B;8700216317788;-1;Permanente;ORAL-B;;1;33,99;WLS CABECEIRAS BASTO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0048 - WLS PALMELA;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;5;44,9;WLS PALMELA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0781 - WLS PORTIMÃO SHOP;8190317;VICKS XAROPE ANTITÚSSICO MEL 180ML;8700216325448;-1;Permanente;VICKS;;1;10,99;WLS PORTIMÃO SHOP
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L2164 - WLS BENFICA RUA;6081764;TESTE GRAVIDEZ 6 DIAS CLEARBLUE;8700216570961;-1;Permanente;CLEARBLUE;;6;58,2;WLS BENFICA RUA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L2297 - WLS SEMINÁRIO;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;1;15,8;WLS SEMINÁRIO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0758 - WLS GRÂNDOLA;7637243;KUKIDENT PRO PLUS BARREIRA S/SABOR 40G K;8470001531810;-1;Permanente;KUKIDENT;;5;53,45;WLS GRÂNDOLA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L5088 - WLS ASPRELA;7942847;ZZZQUIL FORTE SONO 30GOMAS;7492587;-1;Permanente;ZZZQUIL;;1;21,63;WLS ASPRELA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L5480 - WLS MOURA;5152288;VICKS SINEX SENSI ALOE VERA 15ML;5011321836648;-1;Permanente;VICKS;;12;108;WLS MOURA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0776 - WLS MADEIRA SHOPPING;2997726;VICKS VAPORUB POMADA 100G;5601059001298;-1;Permanente;VICKS;;7;99,96;WLS MADEIRA SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L8465 - WLS BARCELOS ROTUNDA;7407620;ZZZQUIL MELATONINA 30 GOMAS;7492595;-1;Permanente;ZZZQUIL;;8;137,04;WLS BARCELOS ROTUNDA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0482 - WLS VILA CONDE MDL;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;9;44,55;WLS VILA CONDE MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L4813 - WLS AQUA PORTIMÃO;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;7;34,65;WLS AQUA PORTIMÃO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0448 - WLS VISEU;8190317;VICKS XAROPE ANTITÚSSICO MEL 180ML;8700216325448;-1;Permanente;VICKS;;1;10,99;WLS VISEU
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L4973 - WLS C BR CARAPALHA;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;2;31,6;WLS C BR CARAPALHA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0760 - WLS ANTAS;5218279;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 40G;8470001618801;-1;Permanente;KUKIDENT;;3;35,97;WLS ANTAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7503 - higiene do bebé;L5740 - WLS FRANCELOS;6910255;DODOT PRO SENSITIVE T2 36UN;8001841013886;-1;Permanente;DODOT;;1;12,99;WLS FRANCELOS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L1551 - WLS PORTO ALTO;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;1;28,5;WLS PORTO ALTO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L5729 - WLS COVA DA PIEDADE;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;9;80,91;WLS COVA DA PIEDADE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L1945 - WLS PENAFIEL;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;23;259,9;WLS PENAFIEL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L5559 - WLS COVILHÃ CANHOSO;2997726;VICKS VAPORUB POMADA 100G;5601059001298;-1;Permanente;VICKS;;1;14,28;WLS COVILHÃ CANHOSO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L5730 - WLS ARMAÇÃO PÊRA;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;25;282,5;WLS ARMAÇÃO PÊRA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L4822 - WLS LEÇA PALMEIRA G;8094748;ELAS 50G;8006540730607;-1;Permanente;ELAS;;2;17,58;WLS LEÇA PALMEIRA G
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L0085 - WLS BARCELOS MDL;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;25;224,75;WLS BARCELOS MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L8944 - WLS ALPENDURADA;5218361;TESTE GRAVIDEZ 1 MINUTO CLEARBLUE;8700216571104;-1;Permanente;CLEARBLUE;;5;40;WLS ALPENDURADA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L5492 - WLS ALMADA RUA;7407620;ZZZQUIL MELATONINA 30 GOMAS;7492595;-1;Permanente;ZZZQUIL;;1;17,13;WLS ALMADA RUA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L5085 - WLS PONTE DA BARCA;8399872;ZZZQUIL FORTE 60 GOMAS;7532242;-1;Permanente;ZZZQUIL;;3;89,97;WLS PONTE DA BARCA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0763 - WLS OVAR CNT;6780529;VICKS SINEX RESPIR 10ML;5670815;-1;Permanente;VICKS;;6;54;WLS OVAR CNT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L4808 - WLS GANDARA OLIVAIS;8190317;VICKS XAROPE ANTITÚSSICO MEL 180ML;8700216325448;-1;Permanente;VICKS;;1;10,99;WLS GANDARA OLIVAIS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0961 - WLS Aveiro Rua;6697571;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 57G;8700216594868;-1;Permanente;KUKIDENT;;3;50,37;WLS Aveiro Rua
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1012 - WLS MOZELOS;8375717;KUKIDENT PRO SEM SABOR 70G;8700216594677;-1;Permanente;KUKIDENT;;4;58,24;WLS MOZELOS
