Store Banner;Store Channel;Store Name;Month (Real);Product Group 2;Brand;Cust Item Number;Source Item GTIN;Product Name;POS Unit Sales;Pos Value Sales
WELLS;PHARMA;WLS MONTE DA VIRGEM;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;29;260,71
WELLS;PHARMA;WLS MOSCAVIDE;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;11;98,89
WELLS;PHARMA;WLS ESTARREJA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;32;286,78
WELLS;PHARMA;WLS GANDARA OLIVAIS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;22;197,78
WELLS;PHARMA;WLS V NOVA CERVEIRA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;12;107,88
WELLS;PHARMA;WLS MIRANDEL;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;22;197,78
WELLS;PHARMA;WELLS MOURA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;9;80,91
WELLS;PHARMA;WLS ARMACAO PERA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;19;170,81
WELLS;PHARMA;WLS FRANCELOS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;24;215,76
WELLS;PHARMA;WELLS ST MARIA LAMAS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;24;215,76
WELLS;PHARMA;WELLS BAIXA BANHEIRA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;16;142,94
WELLS;PHARMA;WLS VALONGO II;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;38;341,62
WELLS;PHARMA;WLS MAFRA CNT;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;20;179,8
WELLS;PHARMA;WLS OEIRAS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;31;278,69
WELLS;PHARMA;WLS FELGUEIRAS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;74;665,26
WELLS;PHARMA;WLS TROFA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;22;197,78
WELLS;PHARMA;WLS MARINHA GRANDE;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;36;323,64
WELLS;PHARMA;WLS PONTE LIMA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;13;116,87
WELLS;PHARMA;WLS AGUEDA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;48;430,62
WELLS;PHARMA;WLS VIANA DO CASTELO;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;15;134,85
WELLS;PHARMA;WLS TOMAR;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;30;269,7
WELLS;PHARMA;WLS EVORA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;25;224,75
WELLS;PHARMA;WLS COLOMBO;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;68;611,32
WELLS;PHARMA;WLS FANZERES;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;37;332,63
WELLS;PHARMA;WLS TAVIRA G PLAZA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;33;295,77
WELLS;PHARMA;WLS LAGOS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;40;359,6
WELLS;PHARMA;WLS FERRARA PLAZA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;40;358,7
WELLS;PHARMA;WLS SM DA FEIRA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;27;242,73
WELLS;PHARMA;WLS RIBEIRA BRAVA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;11;98,89
WELLS;PHARMA;WLS BELAS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;24;215,76
WELLS;PHARMA;WLS FAMALICÃO RET;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;21;188,79
WELLS;PHARMA;WELLS PORTALEGRE;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;12;107,88
WELLS;PHARMA;WLS CALDAS RAINHA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;27;241,83
WELLS;PHARMA;WLS LECA PALMEIRA GP;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;19;170,81
WELLS;PHARMA;WLS BAGUIM DO MONTE;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;16;143,84
WELLS;PHARMA;WLS CBD CHAVES;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;17;151,93
WELLS;PHARMA;WLS Fernão Ornelas;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;7;62,93
WELLS;PHARMA;WLS SALV. MAGOS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;24;214,86
WELLS;PHARMA;WLS VIALONGA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;27;242,73
WELLS;PHARMA;WLS DEFENS CHAVES;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;5;44,95
WELLS;PHARMA;WLS SANTO AMARO OEI;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;6;53,94
WELLS;PHARMA;WELLS Parchal;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;35;314,65
WELLS;PHARMA;WLS OLHÃO II;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;19;170,81
WELLS;PHARMA;WLS C BRANCO CARAPAL;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;8;71,92
WELLS;PHARMA;WLS AMIAL;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;24;215,76
WELLS;PHARMA;WLS FARO BOM JOAO;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;3;26,97
WELLS;PHARMA;WELLS CRUZ DE PAU;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;27;242,73
WELLS;PHARMA;WELLS ALFORNELOS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;18;160,92
WELLS;PHARMA;WLS V. PRAIA ANCORA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;19;169,91
WELLS;PHARMA;WLS COIMBRA EIRAS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;21;188,79
WELLS;PHARMA;WLS FRANCISCO METRAS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;8;71,92
WELLS;PHARMA;WLS MONUMENTAL;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;15;134,85
WELLS;PHARMA;WLS FIÃES;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;26;232,84
WELLS;PHARMA;WLS AVINTES;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;41;367,69
WELLS;PHARMA;WLS TORRES VEDRAS I;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;29;259,81
WELLS;PHARMA;WLS ALVERCA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;28;251,72
WELLS;PHARMA;WLS NAZARÉ;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;28;251,72
WELLS;PHARMA;WLS LEIRIA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;33;296,67
WELLS;PHARMA;WLS FAFE;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;13;116,87
WELLS;PHARMA;WLS ABRANTES;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;28;251,72
WELLS;PHARMA;WLS VISEU;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;86;773,14
WELLS;PHARMA;WLS COVILHÃ;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;45;404,55
WELLS;PHARMA;WLS ALTA LISBOA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;35;314,65
WELLS;PHARMA;WELLS ERMESINDE;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;14;125,86
WELLS;PHARMA;WELLS CABECEIR BASTO;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;18;161,82
WELLS;PHARMA;WLS 5 OUTUBRO;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;9;80,91
WELLS;PHARMA;WLS CAMACHA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;10;89,9
WELLS;PHARMA;WLS PORTELA SHOP;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;13;115,97
WELLS;PHARMA;WLS LEÇA DO BALIO;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;17;152,83
WELLS;PHARMA;WLS FORUM MONTIJO;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;33;296,67
WELLS;PHARMA;WLS GUIMARAES;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;44;394,66
WELLS;PHARMA;WLS SAO B ALPORTEL;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;8;71,92
WELLS;PHARMA;WLS BREJOS AZEITAO;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;20;179,8
WELLS;PHARMA;WLS BARCELOS ROT;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;31;278,69
WELLS;PHARMA;WLS OIA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;24;215,76
WELLS;ECOMMERCE;WELLS ONLINE;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;48;430,41
WELLS;PHARMA;WLS COVA PIEDADE;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;9;80,91
WELLS;PHARMA;WELLS DARQUE;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;11;98,89
WELLS;PHARMA;WELLS PONTE DA BARCA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;5;44,95
WELLS;PHARMA;WELLS CAMPO MAIOR 1;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;16;143,84
WELLS;PHARMA;WLS OLIVEIRA AZEMEIS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;28;251,72
WELLS;PHARMA;WLS STO CAVALEIROS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;20;179,8
WELLS;PHARMA;WLS GAFANHA NAZARE;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;4;35,96
WELLS;PHARMA;WLS PONTE DE SOR;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;8;71,92
WELLS;PHARMA;WLS SPACIO OLIVAIS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;10;89,9
WELLS;PHARMA;WLS SANTAREM;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;35;314,65
WELLS;PHARMA;WLS S. COSME;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;39;349,71
WELLS;PHARMA;WELLS ANADIA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;11;98,89
WELLS;PHARMA;WELLS GUARDA CBD;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;7;62,93
WELLS;PHARMA;WLS PAIVA COUCEIRO;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;18;160,92
WELLS;PHARMA;WLS CANCELA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;10;89,9
WELLS;PHARMA;WLS AQUA PORTIMAO;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;17;152,83
WELLS;PHARMA;WLS TIRES;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;20;179,8
WELLS;PHARMA;WLS CAMPO GRANDE;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;13;116,87
WELLS;PHARMA;WELLS CHARNECA CAPAR;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;29;259,81
WELLS;PHARMA;WLS VILA DO CONDE;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;46;413,54
WELLS;PHARMA;WLS CARVALHOS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;9;80,91
WELLS;PHARMA;WLS VFXIRA HOSPITA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;7;62,93
WELLS;PHARMA;WLS FORUM BARREIRO;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;6;53,94
WELLS;PHARMA;WLS BRAGA S JOSE;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;4;35,96
WELLS;PHARMA;WLS AV IGREJA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;8;71,92
WELLS;PHARMA;WLS ESTREMOZ;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;22;197,78
WELLS;PHARMA;WLS ALFRAGIDE;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;5;44,95
WELLS;PHARMA;WLS CARTAXO;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;11;98,89
WELLS;PHARMA;WLS SAO MARCOS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;14;125,86
WELLS;PHARMA;WLS MARCO CANAVESES;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;32;287,68
WELLS;PHARMA;WLS MATOSINHOS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;65;584,35
WELLS;PHARMA;WLS CHIADO;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;9;80,01
WELLS;PHARMA;WLS COVILHA CANHOS;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;9;80,91
WELLS;PHARMA;WLS RUA AUGUSTA II;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;3;26,97
WELLS;PHARMA;WLS BENFICA CC;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;5;44,05
WELLS;PHARMA;WLS LOUSADA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;26;233,74
WELLS;PHARMA;WLS PAREDE II;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;2;17,98
WELLS;PHARMA;WLS LARGO RATO;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;7;62,93
WELLS;PHARMA;WELLS ERICEIRA;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;11;97,99
WELLS;PHARMA;WLS SEMINÁRIO;2026M04;;;2999157;00000008665604;ILVICO N 20 CP DOR E FEBRE;22;197,78
WELLS;PHARMA;WLS SEMINÁRIO;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;9;49,41
WELLS;PHARMA;WLS TELHEIRAS;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;13;69,17
WELLS;PHARMA;WLS VIALONGA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;4;21,96
WELLS;PHARMA;WLS SOBREDA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;14;76,31
WELLS;PHARMA;WELLS BAIXA BANHEIRA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;7;38,43
WELLS;PHARMA;WELLS ALPENDURADA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;2;10,98
WELLS;PHARMA;WELLS ALMADA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;6;32,39
WELLS;PHARMA;WLS CAMPO 24 AGOSTO;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;4;21,96
WELLS;PHARMA;WLS SALDANHA RESIDEN;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;9;49,41
WELLS;PHARMA;WLS FARO BOM JOAO;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;6;31,84
WELLS;PHARMA;WELLS CARNAXIDE;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;8;43,92
WELLS;PHARMA;WLS MINHO CENTER;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;10;54,9
WELLS;PHARMA;WLS FRANCISCO METRAS;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;10;54,9
WELLS;PHARMA;WLS BPLANET BARREIRO;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;5;27,45
WELLS;PHARMA;WLS CHIADO;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;13;70,82
WELLS;PHARMA;WLS FARO (MDL);2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;4;21,96
WELLS;PHARMA;WLS PENICHE;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;8;43,92
WELLS;PHARMA;WLS MONTELAVAR;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;3;16,47
WELLS;PHARMA;WLS CANEDO;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;4;21,96
WELLS;PHARMA;WLS MAIA VIVACI;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;8;43,92
WELLS;PHARMA;WLS QUINTA DO CONDE;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;9;46,66
WELLS;PHARMA;WLS CHAVES;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;1;5,49
WELLS;PHARMA;WLS MATOSINHOS;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;15;82,35
WELLS;PHARMA;WLS CASCAIS;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;29;159,21
WELLS;PHARMA;WLS REGUENGOS;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;4;21,96
WELLS;PHARMA;WLS CALDAS DA RAINHA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;17;93,33
WELLS;PHARMA;WLS VIVEIROS;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;9;49,41
WELLS;PHARMA;WLS OEIRAS;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;30;164,15
WELLS;PHARMA;WLS FÓRUM COIMBRA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;9;49,41
WELLS;PHARMA;WLS VILA REAL;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;4;21,96
WELLS;PHARMA;WLS COVILHÃ;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;9;49,41
WELLS;PHARMA;WLS SANTAREM;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;13;71,37
WELLS;PHARMA;WLS POMBAL;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;1;5,49
WELLS;PHARMA;WLS GUARDA VIVACI;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;5;27,45
WELLS;PHARMA;WLS VISEU;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;22;120,78
WELLS;PHARMA;WLS ALHOS VEDROS;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;4;21,96
WELLS;PHARMA;WLS ALBUFEIRA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;6;32,94
WELLS;PHARMA;WLS FAFE;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;3;16,47
WELLS;PHARMA;WLS PORTIMÃO;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;18;98,82
WELLS;PHARMA;WLS S.FELIX MARINHA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;1;5,49
WELLS;PHARMA;WLS ALVERCA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;8;43,92
WELLS;PHARMA;WLS OURÉM;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;4;21,96
WELLS;PHARMA;WLS STO CAVALEIROS;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;19;104,31
WELLS;PHARMA;WLS BRAGANÇA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;3;16,47
WELLS;PHARMA;WLS SINES;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;10;54,9
WELLS;PHARMA;WLS CACÉM;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;6;32,94
WELLS;PHARMA;WLS LARGO RATO;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;22;120,78
WELLS;PHARMA;WLS BENFICA CC;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;7;38,43
WELLS;PHARMA;WLS S.MARTINHO;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;12;65,88
WELLS;PHARMA;WELLS NOVA ARCADA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;3;16,47
WELLS;PHARMA;WELLS PORTALEGRE;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;3;16,47
WELLS;PHARMA;WELLS ARRUDA DOS VIN;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;4;21,96
WELLS;PHARMA;WELLS ALBERGARIA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;1;5,49
WELLS;PHARMA;WLS FORUM BARREIRO;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;4;21,41
WELLS;PHARMA;WLS LECA PALMEIRA GP;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;3;16,47
WELLS;PHARMA;WELLS MOURA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;1;5,49
WELLS;PHARMA;WLS QUINTA MARQUES;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;5;27,45
WELLS;PHARMA;WLS FRANCELOS;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;1;5,49
WELLS;PHARMA;WLS SANTIAGO CACEM;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;1;5,49
WELLS;PHARMA;WLS MONTE CAPARICA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;1;5,49
WELLS;PHARMA;WLS ALFRAGIDE;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;3;16,47
WELLS;PHARMA;WLS BARCELOS;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;5;27,45
WELLS;PHARMA;WLS V.F. XIRA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;7;38,43
WELLS;PHARMA;WLS ARROJA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;4;21,96
WELLS;PHARMA;WLS VASCO DA GAMA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;28;153,72
WELLS;PHARMA;WLS TORRES VEDRAS I;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;9;49,41
WELLS;PHARMA;WLS COLOMBO;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;49;269,01
WELLS;PHARMA;WELLS TONDELA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;2;10,98
WELLS;PHARMA;WELLS FÁTIMA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;5;27,45
WELLS;PHARMA;WLS ALCOCHETE;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;5;27,45
WELLS;PHARMA;WLS BELAS;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;4;21,96
WELLS;PHARMA;WELLS CARREGADO;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;8;43,37
WELLS;PHARMA;WLS LOURES SHOP II;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;17;93,33
WELLS;PHARMA;WELLS ALFORNELOS;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;2;10,98
WELLS;PHARMA;WLS CANCELA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;6;32,94
WELLS;PHARMA;WELLS ERICEIRA;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;5;27,45
WELLS;PHARMA;WLS LEIRIA MARRAZES;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;9;49,41
WELLS;PHARMA;WLS RUA AUGUSTA II;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;6;32,94
WELLS;PHARMA;WLS MEM MARTINS;2026M04;Oral Care;Oral-B;3580611;08700216539005;Oral-B Fio Dentário Superfloss 50m;9;49,41
